# s  E(k)=eps-mu  kx  ky
0.700816822723877 -2.441230681530756 0.700816822723877 0
0.71289987139153 -2.431813963965955 0.71289987139153 0
0.7249829200591831 -2.42226471468106 0.7249829200591831 0
0.7370659687268361 -2.412584327850127 0.7370659687268361 0
0.7491490173944891 -2.402774216793067 0.7491490173944891 0
0.7612320660621422 -2.392835813769308 0.7612320660621422 0
0.7733151147297953 -2.382770569768684 0.7733151147297953 0
0.7853981633974483 -2.372579954299595 0.7853981633974483 0
0.7974812120651013 -2.362265455174463 0.7974812120651013 0
0.8095642607327543 -2.351828578292507 0.8095642607327543 0
0.8216473094004074 -2.341270847419895 0.8216473094004074 0
0.8337303580680605 -2.330593803967266 0.8337303580680605 0
0.8458134067357135 -2.319799006764693 0.8458134067357135 0
0.8578964554033665 -2.308888031834096 0.8578964554033665 0
0.8699795040710196 -2.297862472159143 0.8699795040710196 0
0.8820625527386727 -2.286723937452681 0.8820625527386727 0
0.8941456014063257 -2.275474053921715 0.8941456014063257 0
0.9062286500739787 -2.264114464029991 0.9062286500739787 0
0.9183116987416319 -2.252646826258192 0.9183116987416319 0
0.9303947474092849 -2.241072814861811 0.9303947474092849 0
0.9424777960769379 -2.229394119626706 0.9424777960769379 0
0.9545608447445909 -2.217612445622397 0.9545608447445909 0
0.9666438934122441 -2.205729512953125 0.9666438934122441 0
0.9787269420798971 -2.193747056506728 0.9787269420798971 0
0.9908099907475501 -2.181666825701343 0.9908099907475501 0
1.002893039415203 -2.169490584229993 1.002893039415203 0
1.014976088082856 -2.157220109803098 1.014976088082856 0
1.027059136750509 -2.144857193888927 1.027059136750509 0
1.039142185418162 -2.132403641452047 1.039142185418162 0
1.051225234085815 -2.119861270689804 1.051225234085815 0
1.063308282753469 -2.107231912766866 1.063308282753469 0
1.075391331421121 -2.094517411547878 1.075391331421121 0
1.087474380088775 -2.081719623328261 1.087474380088775 0
1.099557428756428 -2.068840416563195 1.099557428756428 0
1.111640477424081 -2.055881671594828 1.111640477424081 0
1.123723526091734 -2.042845280377751 1.123723526091734 0
1.135806574759387 -2.029733146202774 1.135806574759387 0
1.14788962342704 -2.016547183419047 1.14788962342704 0
1.159972672094693 -2.003289317154573 1.159972672094693 0
1.172055720762346 -1.98996148303514 1.172055720762346 0
1.184138769429999 -1.976565626901723 1.184138769429999 0
1.196221818097652 -1.963103704526393 1.196221818097652 0
1.208304866765305 -1.949577681326781 1.208304866765305 0
1.220387915432958 -1.935989532079129 1.220387915432958 0
1.232470964100611 -1.922341240629973 1.232470964100611 0
1.244554012768264 -1.90863479960651 1.244554012768264 0
1.256637061435917 -1.894872210125675 1.256637061435917 0
1.26872011010357 -1.881055481501982 1.26872011010357 0
1.280803158771223 -1.867186630954166 1.280803158771223 0
1.292886207438876 -1.853267683310674 1.292886207438876 0
