# mx my kx ky |F_fft| Re(F_fft) Im(F_fft) F_exact
-27 -10 -1.32536 -0.490874 0.0199033 0.0199033 0 0.0199269
-27 -9 -1.32536 -0.441786 0.0221263 0.0221263 0 0.0220973
-27 -8 -1.32536 -0.392699 0.0242287 0.0242287 0 0.0242652
-27 -7 -1.32536 -0.343612 0.0264249 0.0264249 0 0.0263773
-27 -6 -1.32536 -0.294524 0.0283111 0.0283111 0 0.0283755
-27 -5 -1.32536 -0.245437 0.0302917 0.0302917 0 0.0301995
-27 -4 -1.32536 -0.19635 0.0316492 0.0316492 0 0.0317901
-27 -3 -1.32536 -0.147262 0.0333698 0.0333698 0 0.0330925
-27 -2 -1.32536 -0.0981748 0.0340068 0.0340068 0 0.0340595
-27 -1 -1.32536 -0.0490874 0.0426111 0.0426111 0 0.0346549
-27 0 -1.32536 0 0.0642372 0.0642372 0 0.034856
-27 1 -1.32536 0.0490874 0.0426111 0.0426111 0 0.0346549
-27 2 -1.32536 0.0981748 0.0340068 0.0340068 0 0.0340595
-27 3 -1.32536 0.147262 0.0333698 0.0333698 0 0.0330925
-27 4 -1.32536 0.19635 0.0316492 0.0316492 0 0.0317901
-27 5 -1.32536 0.245437 0.0302917 0.0302917 0 0.0301995
-27 6 -1.32536 0.294524 0.0283111 0.0283111 0 0.0283755
-27 7 -1.32536 0.343612 0.0264249 0.0264249 0 0.0263773
-27 8 -1.32536 0.392699 0.0242287 0.0242287 0 0.0242652
-27 9 -1.32536 0.441786 0.0221263 0.0221263 0 0.0220973
-27 10 -1.32536 0.490874 0.0199033 0.0199033 0 0.0199269
-27 11 -1.32536 0.539961 0.0178205 0.0178205 0 0.0178009
-27 12 -1.32536 0.589049 0.0157414 0.0157414 0 0.015758
-27 13 -1.32536 0.638136 0.0138429 0.0138429 0 0.0138287
-27 14 -1.32536 0.687223 0.0120228 0.0120228 0 0.0120351
-27 15 -1.32536 0.736311 0.0104021 0.0104021 0 0.0103913
-27 16 -1.32536 0.785398 0.00889496 0.00889496 0 0.0089045
-27 17 -1.32536 0.834486 0.00758426 0.00758426 0 0.00757576
-27 18 -1.32536 0.883573 0.00639383 0.00639383 0 0.00640147
-27 19 -1.32536 0.93266 0.00538126 0.00538126 0 0.00537435
-27 20 -1.32536 0.981748 0.0044782 0.0044782 0 0.00448449
-27 21 -1.32536 1.03084 0.00372611 0.00372611 0 0.00372036
-27 22 -1.32536 1.07992 0.00306431 0.00306431 0 0.00306959
-27 23 -1.32536 1.12901 0.00252449 0.00252449 0 0.0025196
-27 24 -1.32536 1.1781 0.00205356 0.00205356 0 0.00205809
-27 25 -1.32536 1.22718 0.00167761 0.00167761 0 0.00167339
-27 26 -1.32536 1.27627 0.00135077 0.00135077 0 0.00135471
-27 27 -1.32536 1.32536 0.00109593 0.00109593 0 0.00109223
-27 28 -1.32536 1.37445 0.000873747 0.000873747 0 0.000877221
-27 29 -1.32536 1.42353 0.00070525 0.00070525 0 0.000701973
-27 30 -1.32536 1.47262 0.000556711 0.000556711 0 0.000559811
-27 31 -1.32536 1.52171 0.000447935 0.000447935 0 0.000444995
-27 32 -1.32536 1.5708 0.000349854 0.000349854 0 0.00035265
-27 33 -1.32536 1.61988 0.000281328 0.000281328 0 0.000278663
-27 34 -1.32536 1.66897 0.000217055 0.000217055 0 0.000219601
-27 35 -1.32536 1.71806 0.000175051 0.000175051 0 0.000172613
-27 36 -1.32536 1.76715 0.000133011 0.000133011 0 0.000135351
-27 37 -1.32536 1.81623 0.000108139 0.000108139 0 0.000105889
-27 38 -1.32536 1.86532 8.04943e-05 8.04943e-05 0 8.26612e-05
-27 39 -1.32536 1.91441 6.64881e-05 6.64881e-05 0 6.43965e-05
-27 40 -1.32536 1.9635 4.80484e-05 4.80484e-05 0 5.00705e-05
-27 41 -1.32536 2.01258 4.08189e-05 4.08189e-05 0 3.88602e-05
-27 42 -1.32536 2.06167 2.82072e-05 2.82072e-05 0 3.01074e-05
-27 43 -1.32536 2.11076 2.51346e-05 2.51346e-05 0 2.32877e-05
-27 44 -1.32536 2.15984 1.61875e-05 1.61875e-05 0 1.79847e-05
-27 45 -1.32536 2.20893 1.56214e-05 1.56214e-05 0 1.38687e-05
-27 46 -1.32536 2.25802 8.96942e-06 8.96942e-06 0 1.06797e-05
-27 47 -1.32536 2.30711 9.88656e-06 9.88656e-06 0 8.21308e-06
-27 48 -1.32536 2.35619 4.67107e-06 4.67107e-06 0 6.30815e-06
-27 49 -1.32536 2.40528 6.44655e-06 6.44655e-06 0 4.83922e-06
-27 50 -1.32536 2.45437 2.13258e-06 2.13258e-06 0 3.7081e-06
-27 51 -1.32536 2.50346 4.39108e-06 4.39108e-06 0 2.83828e-06
-27 52 -1.32536 2.55254 6.46261e-07 6.46261e-07 0 2.17024e-06
-27 53 -1.32536 2.60163 3.16671e-06 3.16671e-06 0 1.65781e-06
-27 54 -1.32536 2.65072 2.15759e-07 -2.15759e-07 0 1.26518e-06
-27 55 -1.32536 2.69981 2.43983e-06 2.43983e-06 0 9.64671e-07
-27 56 -1.32536 2.74889 7.09894e-07 -7.09894e-07 0 7.34913e-07
-27 57 -1.32536 2.79798 2.01111e-06 2.01111e-06 0 5.59421e-07
-27 58 -1.32536 2.84707 9.8822e-07 -9.8822e-07 0 4.25503e-07
-27 59 -1.32536 2.89616 1.76291e-06 1.76291e-06 0 3.23403e-07
-27 60 -1.32536 2.94524 1.13948e-06 -1.13948e-06 0 2.45628e-07
-27 61 -1.32536 2.99433 1.62737e-06 1.62737e-06 0 1.8643e-07
-27 62 -1.32536 3.04342 1.21359e-06 -1.21359e-06 0 1.41407e-07
-27 63 -1.32536 3.09251 1.56766e-06 1.56766e-06 0 1.07191e-07

-26 -64 -1.27627 -3.14159 1.67357e-06 1.67357e-06 0 9.11384e-08
-26 -63 -1.27627 -3.09251 1.30279e-06 -1.30279e-06 0 1.20495e-07
-26 -62 -1.27627 -3.04342 1.70616e-06 1.70616e-06 0 1.59218e-07
-26 -61 -1.27627 -2.99433 1.24982e-06 -1.24982e-06 0 2.10264e-07
-26 -60 -1.27627 -2.94524 1.81294e-06 1.81294e-06 0 2.77508e-07
-26 -59 -1.27627 -2.89616 1.12555e-06 -1.12555e-06 0 3.66024e-07
-26 -58 -1.27627 -2.84707 2.02344e-06 2.02344e-06 0 4.82453e-07
-26 -57 -1.27627 -2.79798 8.87972e-07 -8.87972e-07 0 6.35476e-07
-26 -56 -1.27627 -2.74889 2.3963e-06 2.3963e-06 0 8.36424e-07
-26 -55 -1.27627 -2.69981 4.59172e-07 -4.59172e-07 0 1.10007e-06
-26 -54 -1.27627 -2.65072 3.03595e-06 3.03595e-06 0 1.44567e-06
-26 -53 -1.27627 -2.60163 2.96867e-07 2.96867e-07 0 1.89824e-06
-26 -52 -1.27627 -2.55254 4.12187e-06 4.12187e-06 0 2.4903e-06
-26 -51 -1.27627 -2.50346 1.61229e-06 1.61229e-06 0 3.26398e-06
-26 -50 -1.27627 -2.45437 5.95778e-06 5.95778e-06 0 4.27386e-06
-26 -49 -1.27627 -2.40528 3.87864e-06 3.87864e-06 0 5.59047e-06
-26 -48 -1.27627 -2.35619 9.05287e-06 9.05287e-06 0 7.30478e-06
-26 -47 -1.27627 -2.30711 7.75046e-06 7.75046e-06 0 9.53396e-06
-26 -46 -1.27627 -2.25802 1.42539e-05 1.42539e-05 0 1.24285e-05
-26 -45 -1.27627 -2.20893 1.43129e-05 1.43129e-05 0 1.61815e-05
-26 -44 -1.27627 -2.15984 2.29573e-05 2.29573e-05 0 2.10397e-05
-26 -43 -1.27627 -2.11076 2.53487e-05 2.53487e-05 0 2.73182e-05
-26 -42 -1.27627 -2.06167 3.74448e-05 3.74448e-05 0 3.54177e-05
-26 -41 -1.27627 -2.01258 4.37579e-05 4.37579e-05 0 4.58469e-05
-26 -40 -1.27627 -1.9635 6.1406e-05 6.1406e-05 0 5.9249e-05
-26 -39 -1.27627 -1.91441 7.42043e-05 7.42043e-05 0 7.6435e-05
-26 -38 -1.27627 -1.86532 0.000100735 0.000100735 0 9.84238e-05
-26 -37 -1.27627 -1.81623 0.000124091 0.000124091 0 0.00012649
-26 -36 -1.27627 -1.76715 0.000164719 0.000164719 0 0.000162223
-26 -35 -1.27627 -1.71806 0.000204993 0.000204993 0 0.000207594
-26 -34 -1.27627 -1.66897 0.000267751 0.000267751 0 0.000265035
-26 -33 -1.27627 -1.61988 0.000334692 0.000334692 0 0.000337534
-26 -32 -1.27627 -1.5708 0.000431721 0.000431721 0 0.000428739
-26 -31 -1.27627 -1.52171 0.000539938 0.000539938 0 0.000543073
-26 -30 -1.27627 -1.47262 0.000689172 0.000689172 0 0.000685866
-26 -29 -1.27627 -1.42353 0.000859992 0.000859992 0 0.000863486
-26 -28 -1.27627 -1.37445 0.00108719 0.00108719 0 0.00108348
-26 -27 -1.27627 -1.32536 0.00135077 0.00135077 0 0.00135471
-26 -26 -1.27627 -1.27627 0.00169166 0.00169166 0 0.00168746
-26 -25 -1.27627 -1.22718 0.00208903 0.00208903 0 0.00209352
-26 -24 -1.27627 -1.1781 0.00259109 0.00259109 0 0.00258626
-26 -23 -1.27627 -1.12901 0.00317531 0.00317531 0 0.00318052
-26 -22 -1.27627 -1.07992 0.00389818 0.00389818 0 0.00389254
-26 -21 -1.27627 -1.03084 0.00473353 0.00473353 0 0.00473967
-26 -20 -1.27627 -0.981748 0.0057466 0.0057466 0 0.0057399
-26 -19 -1.27627 -0.93266 0.00690389 0.00690389 0 0.00691126
-26 -18 -1.27627 -0.883573 0.00827914 0.00827914 0 0.00827099
-26 -17 -1.27627 -0.834486 0.0098253 0.0098253 0 0.00983437
-26 -16 -1.27627 -0.785398 0.0116236 0.0116236 0 0.0116134
-26 -15 -1.27627 -0.736311 0.013604 0.013604 0 0.0136155
-26 -14 -1.27627 -0.687223 0.0158543 0.0158543 0 0.0158412
-26 -13 -1.27627 -0.638136 0.018268 0.018268 0 0.0182831
-26 -12 -1.27627 -0.589049 0.0209414 0.0209414 0 0.0209238
-26 -11 -1.27627 -0.539961 0.0237136 0.0237136 0 0.0237345
-26 -10 -1.27627 -0.490874 0.0266994 0.0266994 0 0.0266742
-26 -9 -1.27627 -0.441786 0.0296584 0.0296584 0 0.0296893
-26 -8 -1.27627 -0.392699 0.0327534 0.0327534 0 0.0327144
-26 -7 -1.27627 -0.343612 0.0356228 0.0356228 0 0.0356735
-26 -6 -1.27627 -0.294524 0.038552 0.038552 0 0.0384833
-26 -5 -1.27627 -0.245437 0.0409582 0.0409582 0 0.0410565
-26 -4 -1.27627 -0.19635 0.0434571 0.0434571 0 0.0433067
-26 -3 -1.27627 -0.147262 0.0448576 0.0448576 0 0.0451533
-26 -2 -1.27627 -0.0981748 0.0465832 0.0465832 0 0.0465267
-26 -1 -1.27627 -0.0490874 0.0388883 0.0388883 0 0.0473733
-26 0 -1.27627 0 0.0163223 0.0163223 0 0.0476594
-26 1 -1.27627 0.0490874 0.0388883 0.0388883 0 0.0473733
-26 2 -1.27627 0.0981748 0.0465832 0.0465832 0 0.0465267
-26 3 -1.27627 0.147262 0.0448576 0.0448576 0 0.0451533
-26 4 -1.27627 0.19635 0.0434571 0.0434571 0 0.0433067
-26 5 -1.27627 0.245437 0.0409582 0.0409582 0 0.0410565
-26 6 -1.27627 0.294524 0.038552 0.038552 0 0.0384833
-26 7 -1.27627 0.343612 0.0356228 0.0356228 0 0.0356735
-26 8 -1.27627 0.392699 0.0327534 0.0327534 0 0.0327144
-26 9 -1.27627 0.441786 0.0296584 0.0296584 0 0.0296893
-26 10 -1.27627 0.490874 0.0266994 0.0266994 0 0.0266742
-26 11 -1.27627 0.539961 0.0237136 0.0237136 0 0.0237345
-26 12 -1.27627 0.589049 0.0209414 0.0209414 0 0.0209238
-26 13 -1.27627 0.638136 0.018268 0.018268 0 0.0182831
-26 14 -1.27627 0.687223 0.0158543 0.0158543 0 0.0158412
-26 15 -1.27627 0.736311 0.013604 0.013604 0 0.0136155
-26 16 -1.27627 0.785398 0.0116236 0.0116236 0 0.0116134
-26 17 -1.27627 0.834486 0.0098253 0.0098253 0 0.00983437
-26 18 -1.27627 0.883573 0.00827914 0.00827914 0 0.00827099
-26 19 -1.27627 0.93266 0.00690389 0.00690389 0 0.00691126
-26 20 -1.27627 0.981748 0.0057466 0.0057466 0 0.0057399
-26 21 -1.27627 1.03084 0.00473353 0.00473353 0 0.00473967
-26 22 -1.27627 1.07992 0.00389818 0.00389818 0 0.00389254
-26 23 -1.27627 1.12901 0.00317531 0.00317531 0 0.00318052
-26 24 -1.27627 1.1781 0.00259109 0.00259109 0 0.00258626
-26 25 -1.27627 1.22718 0.00208903 0.00208903 0 0.00209352
-26 26 -1.27627 1.27627 0.00169166 0.00169166 0 0.00168746
-26 27 -1.27627 1.32536 0.00135077 0.00135077 0 0.00135471
-26 28 -1.27627 1.37445 0.00108719 0.00108719 0 0.00108348
-26 29 -1.27627 1.42353 0.000859992 0.000859992 0 0.000863486
-26 30 -1.27627 1.47262 0.000689172 0.000689172 0 0.000685866
-26 31 -1.27627 1.52171 0.000539938 0.000539938 0 0.000543073
-26 32 -1.27627 1.5708 0.000431721 0.000431721 0 0.000428739
-26 33 -1.27627 1.61988 0.000334692 0.000334692 0 0.000337534
-26 34 -1.27627 1.66897 0.000267751 0.000267751 0 0.000265035
-26 35 -1.27627 1.71806 0.000204993 0.000204993 0 0.000207594
-26 36 -1.27627 1.76715 0.000164719 0.000164719 0 0.000162223
-26 37 -1.27627 1.81623 0.000124091 0.000124091 0 0.00012649
-26 38 -1.27627 1.86532 0.000100735 0.000100735 0 9.84238e-05
-26 39 -1.27627 1.91441 7.42043e-05 7.42043e-05 0 7.6435e-05
-26 40 -1.27627 1.9635 6.1406e-05 6.1406e-05 0 5.9249e-05
-26 41 -1.27627 2.01258 4.37579e-05 4.37579e-05 0 4.58469e-05
-26 42 -1.27627 2.06167 3.74448e-05 3.74448e-05 0 3.54177e-05
-26 43 -1.27627 2.11076 2.53487e-05 2.53487e-05 0 2.73182e-05
-26 44 -1.27627 2.15984 2.29573e-05 2.29573e-05 0 2.10397e-05
-26 45 -1.27627 2.20893 1.43129e-05 1.43129e-05 0 1.61815e-05
-26 46 -1.27627 2.25802 1.42539e-05 1.42539e-05 0 1.24285e-05
-26 47 -1.27627 2.30711 7.75046e-06 7.75046e-06 0 9.53396e-06
-26 48 -1.27627 2.35619 9.05287e-06 9.05287e-06 0 7.30478e-06
-26 49 -1.27627 2.40528 3.87864e-06 3.87864e-06 0 5.59047e-06
-26 50 -1.27627 2.45437 5.95778e-06 5.95778e-06 0 4.27386e-06
-26 51 -1.27627 2.50346 1.61229e-06 1.61229e-06 0 3.26398e-06
-26 52 -1.27627 2.55254 4.12187e-06 4.12187e-06 0 2.4903e-06
-26 53 -1.27627 2.60163 2.96867e-07 2.96867e-07 0 1.89824e-06
-26 54 -1.27627 2.65072 3.03595e-06 3.03595e-06 0 1.44567e-06
-26 55 -1.27627 2.69981 4.59172e-07 -4.59172e-07 0 1.10007e-06
-26 56 -1.27627 2.74889 2.3963e-06 2.3963e-06 0 8.36424e-07
-26 57 -1.27627 2.79798 8.87972e-07 -8.87972e-07 0 6.35476e-07
-26 58 -1.27627 2.84707 2.02344e-06 2.02344e-06 0 4.82453e-07
-26 59 -1.27627 2.89616 1.12555e-06 -1.12555e-06 0 3.66024e-07
-26 60 -1.27627 2.94524 1.81294e-06 1.81294e-06 0 2.77508e-07
-26 61 -1.27627 2.99433 1.24982e-06 -1.24982e-06 0 2.10264e-07
-26 62 -1.27627 3.04342 1.70616e-06 1.70616e-06 0 1.59218e-07
-26 63 -1.27627 3.09251 1.30279e-06 -1.30279e-06 0 1.20495e-07

-25 -64 -1.22718 -3.14159 1.39223e-06 -1.39223e-06 0 1.01906e-07
-25 -63 -1.22718 -3.09251 1.80887e-06 1.80887e-06 0 1.3494e-07
-25 -62 -1.22718 -3.04342 1.36327e-06 -1.36327e-06 0 1.78592e-07
-25 -61 -1.22718 -2.99433 1.88473e-06 1.88473e-06 0 2.36237e-07
-25 -60 -1.22718 -2.94524 1.26622e-06 -1.26622e-06 0 3.12314e-07
-25 -59 -1.22718 -2.89616 2.05782e-06 2.05782e-06 0 4.12646e-07
-25 -58 -1.22718 -2.84707 1.06756e-06 -1.06756e-06 0 5.44874e-07
-25 -57 -1.22718 -2.79798 2.37719e-06 2.37719e-06 0 7.19008e-07
-25 -56 -1.22718 -2.74889 7.00424e-07 -7.00424e-07 0 9.48148e-07
-25 -55 -1.22718 -2.69981 2.93392e-06 2.93392e-06 0 1.24942e-06
-25 -54 -1.22718 -2.65072 4.49642e-08 -4.49642e-08 0 1.6452e-06
-25 -53 -1.22718 -2.60163 3.88741e-06 3.88741e-06 0 2.16464e-06
-25 -52 -1.22718 -2.55254 1.10625e-06 1.10625e-06 0 2.84574e-06
-25 -51 -1.22718 -2.50346 5.51065e-06 5.51065e-06 0 3.7379e-06
-25 -50 -1.22718 -2.45437 3.10686e-06 3.10686e-06 0 4.90528e-06
-25 -49 -1.22718 -2.40528 8.26598e-06 8.26598e-06 0 6.43106e-06
-25 -48 -1.22718 -2.35619 6.55416e-06 6.55416e-06 0 8.4229e-06
-25 -47 -1.22718 -2.30711 1.29303e-05 1.29303e-05 0 1.10199e-05
-25 -46 -1.22718 -2.25802 1.2449e-05 1.2449e-05 0 1.44014e-05
-25 -45 -1.22718 -2.20893 2.0799e-05 2.0799e-05 0 1.87982e-05
-25 -44 -1.22718 -2.15984 2.2455e-05 2.2455e-05 0 2.45066e-05
-25 -43 -1.22718 -2.11076 3.40145e-05 3.40145e-05 0 3.19061e-05
-25 -42 -1.22718 -2.06167 3.93127e-05 3.93127e-05 0 4.14818e-05
-25 -41 -1.22718 -2.01258 5.60875e-05 5.60875e-05 0 5.38515e-05
-25 -40 -1.22718 -1.9635 6.74919e-05 6.74919e-05 0 6.98002e-05
-25 -39 -1.22718 -1.91441 9.27099e-05 9.27099e-05 0 9.03223e-05
-25 -38 -1.22718 -1.86532 0.000114199 0.000114199 0 0.000116673
-25 -37 -1.22718 -1.81623 0.000152998 0.000152998 0 0.00015043
-25 -36 -1.22718 -1.76715 0.0001909 0.0001909 0 0.00019357
-25 -35 -1.22718 -1.71806 0.000251343 0.000251343 0 0.00024856
-25 -34 -1.22718 -1.66897 0.000315553 0.000315553 0 0.00031846
-25 -33 -1.22718 -1.61988 0.000410093 0.000410093 0 0.00040705
-25 -32 -1.22718 -1.5708 0.000515784 0.000515784 0 0.000518976
-25 -31 -1.22718 -1.52171 0.000663261 0.000663261 0 0.000659905
-25 -30 -1.22718 -1.47262 0.000833175 0.000833175 0 0.000836714
-25 -29 -1.22718 -1.42353 0.00106142 0.00106142 0 0.00105768
-25 -28 -1.22718 -1.37445 0.00132871 0.00132871 0 0.00133267
-25 -27 -1.22718 -1.32536 0.00167761 0.00167761 0 0.00167339
-25 -26 -1.22718 -1.27627 0.00208903 0.00208903 0 0.00209352
-25 -25 -1.22718 -1.22718 0.00261371 0.00261371 0 0.0026089
-25 -24 -1.22718 -1.1781 0.00323246 0.00323246 0 0.00323763
-25 -23 -1.22718 -1.12901 0.00400562 0.00400562 0 0.00400005
-25 -22 -1.22718 -1.07992 0.00491262 0.00491262 0 0.00491866
-25 -21 -1.22718 -1.03084 0.00602435 0.00602435 0 0.00601778
-25 -20 -1.22718 -0.981748 0.00731588 0.00731588 0 0.00732306
-25 -19 -1.22718 -0.93266 0.00886852 0.00886852 0 0.00886063
-25 -18 -1.22718 -0.883573 0.0106473 0.0106473 0 0.010656
-25 -17 -1.22718 -0.834486 0.0127423 0.0127423 0 0.0127326
-25 -16 -1.22718 -0.785398 0.0150989 0.0150989 0 0.0151098
-25 -15 -1.22718 -0.736311 0.0178132 0.0178132 0 0.0178009
-25 -14 -1.22718 -0.687223 0.0207963 0.0207963 0 0.0208103
-25 -13 -1.22718 -0.638136 0.0241475 0.0241475 0 0.0241313
-25 -12 -1.22718 -0.589049 0.0277242 0.0277242 0 0.0277431
-25 -11 -1.22718 -0.539961 0.0316312 0.0316312 0 0.0316088
-25 -10 -1.22718 -0.490874 0.0356466 0.0356466 0 0.0356735
-25 -9 -1.22718 -0.441786 0.0398967 0.0398967 0 0.0398636
-25 -8 -1.22718 -0.392699 0.0440457 0.0440457 0 0.0440875
-25 -7 -1.22718 -0.343612 0.0482917 0.0482917 0 0.0482374
-25 -6 -1.22718 -0.294524 0.0521202 0.0521202 0 0.0521937
-25 -5 -1.22718 -0.245437 0.0559348 0.0559348 0 0.0558296
-25 -4 -1.22718 -0.19635 0.0588576 0.0588576 0 0.0590186
-25 -3 -1.22718 -0.147262 0.0619584 0.0619584 0 0.0616419
-25 -2 -1.22718 -0.0981748 0.063536 0.063536 0 0.0635968
-25 -1 -1.22718 -0.0490874 0.0738831 0.0738831 0 0.0648034
-25 0 -1.22718 0 0.098748 0.098748 0 0.0652114
-25 1 -1.22718 0.0490874 0.0738831 0.0738831 0 0.0648034
-25 2 -1.22718 0.0981748 0.063536 0.063536 0 0.0635968
-25 3 -1.22718 0.147262 0.0619584 0.0619584 0 0.0616419
-25 4 -1.22718 0.19635 0.0588576 0.0588576 0 0.0590186
-25 5 -1.22718 0.245437 0.0559348 0.0559348 0 0.0558296
-25 6 -1.22718 0.294524 0.0521202 0.0521202 0 0.0521937
-25 7 -1.22718 0.343612 0.0482917 0.0482917 0 0.0482374
-25 8 -1.22718 0.392699 0.0440457 0.0440457 0 0.0440875
-25 9 -1.22718 0.441786 0.0398967 0.0398967 0 0.0398636
-25 10 -1.22718 0.490874 0.0356466 0.0356466 0 0.0356735
-25 11 -1.22718 0.539961 0.0316312 0.0316312 0 0.0316088
-25 12 -1.22718 0.589049 0.0277242 0.0277242 0 0.0277431
-25 13 -1.22718 0.638136 0.0241475 0.0241475 0 0.0241313
-25 14 -1.22718 0.687223 0.0207963 0.0207963 0 0.0208103
-25 15 -1.22718 0.736311 0.0178132 0.0178132 0 0.0178009
-25 16 -1.22718 0.785398 0.0150989 0.0150989 0 0.0151098
-25 17 -1.22718 0.834486 0.0127423 0.0127423 0 0.0127326
-25 18 -1.22718 0.883573 0.0106473 0.0106473 0 0.010656
-25 19 -1.22718 0.93266 0.00886852 0.00886852 0 0.00886063
-25 20 -1.22718 0.981748 0.00731588 0.00731588 0 0.00732306
-25 21 -1.22718 1.03084 0.00602435 0.00602435 0 0.00601778
-25 22 -1.22718 1.07992 0.00491262 0.00491262 0 0.00491866
-25 23 -1.22718 1.12901 0.00400562 0.00400562 0 0.00400005
-25 24 -1.22718 1.1781 0.00323246 0.00323246 0 0.00323763
-25 25 -1.22718 1.22718 0.00261371 0.00261371 0 0.0026089
-25 26 -1.22718 1.27627 0.00208903 0.00208903 0 0.00209352
-25 27 -1.22718 1.32536 0.00167761 0.00167761 0 0.00167339
-25 28 -1.22718 1.37445 0.00132871 0.00132871 0 0.00133267
-25 29 -1.22718 1.42353 0.00106142 0.00106142 0 0.00105768
-25 30 -1.22718 1.47262 0.000833175 0.000833175 0 0.000836714
-25 31 -1.22718 1.52171 0.000663261 0.000663261 0 0.000659905
-25 32 -1.22718 1.5708 0.000515784 0.000515784 0 0.000518976
-25 33 -1.22718 1.61988 0.000410093 0.000410093 0 0.00040705
-25 34 -1.22718 1.66897 0.000315553 0.000315553 0 0.00031846
-25 35 -1.22718 1.71806 0.000251343 0.000251343 0 0.00024856
-25 36 -1.22718 1.76715 0.0001909 0.0001909 0 0.00019357
-25 37 -1.22718 1.81623 0.000152998 0.000152998 0 0.00015043
-25 38 -1.22718 1.86532 0.000114199 0.000114199 0 0.000116673
-25 39 -1.22718 1.91441 9.27099e-05 9.27099e-05 0 9.03223e-05
-25 40 -1.22718 1.9635 6.74919e-05 6.74919e-05 0 6.98002e-05
-25 41 -1.22718 2.01258 5.60875e-05 5.60875e-05 0 5.38515e-05
-25 42 -1.22718 2.06167 3.93127e-05 3.93127e-05 0 4.14818e-05
-25 43 -1.22718 2.11076 3.40145e-05 3.40145e-05 0 3.19061e-05
-25 44 -1.22718 2.15984 2.2455e-05 2.2455e-05 0 2.45066e-05
-25 45 -1.22718 2.20893 2.0799e-05 2.0799e-05 0 1.87982e-05
-25 46 -1.22718 2.25802 1.2449e-05 1.2449e-05 0 1.44014e-05
-25 47 -1.22718 2.30711 1.29303e-05 1.29303e-05 0 1.10199e-05
-25 48 -1.22718 2.35619 6.55416e-06 6.55416e-06 0 8.4229e-06
-25 49 -1.22718 2.40528 8.26598e-06 8.26598e-06 0 6.43106e-06
-25 50 -1.22718 2.45437 3.10686e-06 3.10686e-06 0 4.90528e-06
-25 51 -1.22718 2.50346 5.51065e-06 5.51065e-06 0 3.7379e-06
-25 52 -1.22718 2.55254 1.10625e-06 1.10625e-06 0 2.84574e-06
-25 53 -1.22718 2.60163 3.88741e-06 3.88741e-06 0 2.16464e-06
-25 54 -1.22718 2.65072 4.49642e-08 -4.49642e-08 0 1.6452e-06
-25 55 -1.22718 2.69981 2.93392e-06 2.93392e-06 0 1.24942e-06
-25 56 -1.22718 2.74889 7.00424e-07 -7.00424e-07 0 9.48148e-07
-25 57 -1.22718 2.79798 2.37719e-06 2.37719e-06 0 7.19008e-07
-25 58 -1.22718 2.84707 1.06756e-06 -1.06756e-06 0 5.44874e-07
-25 59 -1.22718 2.89616 2.05782e-06 2.05782e-06 0 4.12646e-07
-25 60 -1.22718 2.94524 1.26622e-06 -1.26622e-06 0 3.12314e-07
-25 61 -1.22718 2.99433 1.88473e-06 1.88473e-06 0 2.36237e-07
-25 62 -1.22718 3.04342 1.36327e-06 -1.36327e-06 0 1.78592e-07
-25 63 -1.22718 3.09251 1.80887e-06 1.80887e-06 0 1.3494e-07

-24 -64 -1.1781 -3.14159 1.9414e-06 1.9414e-06 0 1.13513e-07
-24 -63 -1.1781 -3.09251 1.47931e-06 -1.47931e-06 0 1.5054e-07
-24 -62 -1.1781 -3.04342 1.98251e-06 1.98251e-06 0 1.9955e-07
-24 -61 -1.1781 -2.99433 1.41078e-06 -1.41078e-06 0 2.64384e-07
-24 -60 -1.1781 -2.94524 2.11764e-06 2.11764e-06 0 3.50102e-07
-24 -59 -1.1781 -2.89616 1.24959e-06 -1.24959e-06 0 4.63359e-07
-24 -58 -1.1781 -2.84707 2.38567e-06 2.38567e-06 0 6.12904e-07
-24 -57 -1.1781 -2.79798 9.402e-07 -9.402e-07 0 8.10227e-07
-24 -56 -1.1781 -2.74889 2.86429e-06 2.86429e-06 0 1.07041e-06
-24 -55 -1.1781 -2.69981 3.7882e-07 -3.7882e-07 0 1.4132e-06
-24 -54 -1.1781 -2.65072 3.693e-06 3.693e-06 0 1.86448e-06
-24 -53 -1.1781 -2.60163 6.17389e-07 6.17389e-07 0 2.45807e-06
-24 -52 -1.1781 -2.55254 5.11398e-06 5.11398e-06 0 3.23816e-06
-24 -51 -1.1781 -2.50346 2.36374e-06 2.36374e-06 0 4.26238e-06
-24 -50 -1.1781 -2.45437 7.54168e-06 7.54168e-06 0 5.60578e-06
-24 -49 -1.1781 -2.40528 5.39814e-06 5.39814e-06 0 7.36598e-06
-24 -48 -1.1781 -2.35619 1.16794e-05 1.16794e-05 0 9.66974e-06
-24 -47 -1.1781 -2.30711 1.06311e-05 1.06311e-05 0 1.26814e-05
-24 -46 -1.1781 -2.25802 1.87119e-05 1.87119e-05 0 1.66135e-05
-24 -45 -1.1781 -2.20893 1.95924e-05 1.95924e-05 0 2.17406e-05
-24 -44 -1.1781 -2.15984 3.06209e-05 3.06209e-05 0 2.84165e-05
-24 -43 -1.1781 -2.11076 3.48322e-05 3.48322e-05 0 3.70963e-05
-24 -42 -1.1781 -2.06167 5.06939e-05 5.06939e-05 0 4.83636e-05
